Review,bac_si,nhan_vien,csvc_va_phuong_tien_pv
"Mong mọi người tẩy chai bệnh viện này và đừng bao giờ đến đây góp tiền lũ đạo đức thối nát này. Còn rất nhiều bệnh viện khác với dịch vụ tốt hơn thê này nhiều.Tôi bị MÓC TÚI ở nhà vệ sinh và xin bảo vệ trích xuất camera đối diện với nhà vệ sinh để truy bắt hung thủ nhưng không được bảo vệ (ở cổng phụ) chấp nhận. Đi khám bệnh thì gặp phải một y tá (ở phòng 17 ca sáng) nói chuyện với bệnh nhân rất khó nghe. Đến phòng (121 ca sáng )thì gặp nam bác sĩ quát thẳng vào mặt. Bà con họ hàng tôi đi bệnh viện đều nói 1 số bác sĩ ở đây cư xử với bệnh nhân rất MẤT DẠY, CÓ TÀI MÀ KHÔNG CÓ ĐỨC. Tôi đi khám bỏ ra rất nhiều tiền không được bác sĩ tôn trọng,an ninh không chặt chẽ, bảo vệ có thái độ không hợp tác với nạn nhân. Đi bệnh viện lớn mong là sẽ được trải nghiệm dịch vụ tốt ở nơi này nhưng chỉ mang lại toàn sự thất vọng. Mong Giám đốc bệnh viện mau chóng giải quyết tình trạng này hoặc cần thiết thì sa thải những nhân viên làm việc không có tâm giùm nếu không thì càng ngày sẽ làm uy tín bênh viện càng giảm.",0,0,0.0
Cho em hỏi thứ 7 bệnh viện có làm việc không ạ,0,0,0.0
Có vẻ như là nơi chỉ lấy tiền . Làm bệnh nhân hoang mang . Đây là cái bệnh viện tệ nhất mà tôi từng đến. Khuyên bạn nên đến thẳng bệnh viện Răng hàm mặt ở Nguyễn Chí Thanh gần bệnh viện Chợ Rẫy,0,0,1.0
Bác sĩ rất tốt.Tiền giường phòng yêu cầu hơi cao,5,0,0.0
Voj thj xa phuc yen co dc mot bv nhu vay la qua chuan roj,4,4,4.0
"Khoa khám và chữa bệnh theo yêu cầu dịch vụ tốt, bác sỹ và y tá tận tình, nhưng giá tiền phòng đắt quá.",4,0,4.0
"Khám quá nhanh cho bệnh nhân , k nói cần tránh hay kiêng cái j , nghỉ giữa giờ thì quá nhiều và còn quá lâu , nghỉ j mà tận tiếng rưỡi ms vô lại , khám quá qua loa cho bệnh nhân",2,0,0.0
"có bhyt vẫn kh đc sử dụng, trong khi lúc đầu nói sd đc",0,0,1.0
Thái độ y tá không được tốt,3,0,0.0
Nhân viên . Cán bộ . Xử lý giấy tờ rất cồng kềnh. Rờm rà. Quá tệ,1,1,1.0
Cac y bac si cham soc nhiet tinh.nhung benh vien chat qua.la benh vien nhi thi can co cho cho ca me va con de tien cho viec cham soc.dau phai ai cung o gan dau,4,0,2.0
Các bac sỹ y sỹ nhiệt tình chu đáo thăm hỏi bệnh nhân,4,0,0.0
Mng cho ai làm ở bv rồi cho mình xin ý kiến với bv làm răng có tốt không mng,0,0,0.0
Khoa khám bệnh bệnh viện Chợ Rẫy,0,0,0.0
"Dễ lây chéo, thái độ các nhân viên y tế không đúng mực",2,0,0.0
Mình ghét bệnh viện nhưng ai cũng biết ở đây dịch vụ rất tốt!,0,0,4.0
"Chán, vào khám mà phải ra ngoài siêu âm rất mất công. Mình đánh giá 3 sao, hi vọng bệnh viện cải thiện dịch vụ và chất lượng khám chữa bệnh.",0,0,2.0
"Các bác sĩ, y tá nói chuyện với bệnh nhân nhất là đối với người già nên chú ý thái độ và lời nói của mình ạ",1,1,1.0
Chữa viêm tuyến lệ cho con gái mình khá nhanh và chuyên nghiệp,4,0,0.0
Khám bệnh người trẻ và người già để lung tung ko ngăn nắp phải có rổ để người cao tuổi riêng và khám trước,1,1,1.0
Bác sĩ và nhân viên tận tình. Tuy nhiên cơ sở vật chất đã cũ cần sửa sang lại,4,4,2.0
Ở day co chua bệnh dong kinh được ko các bác ?,2,2,2.0
Cho con vào nhận phiếu từ 5h30 đợi đến tận 7h sáng vẫn chưa được khám.,0,0,0.0
Bệnh viện Y Học Cổ Truyền Trung Ương,2,2,2.0
Cơ sở mới mở rộng hơn có cổng sau to đẹp mà ko dc đi.Cổng HHT nhỏ hy kẹt xe,0,0,0.0
"Bệnh viện Trung ương Thái Nguyên là nơi tập hợp các bác sĩ đầu ngành chuyên môn giỏi, kết hợp với tiện nghi hiện đại luôn sẵn sàng phục vụ chăm sóc sức khỏe cho người dân trong tỉnh",4,4,4.0
"mang tiếng bệnh viện y học cổ truyền nhưng mà bán thuốc tây trong phòng khám??? đã thế thái độ phục vụ kém, nói khó nghe với bệnh nhân",1,1,1.0
Trong khi mn đang xếp hàng đóng tiền thì 1 bác sĩ bệnh viện chen ngang để đóng tiền cho người nhà khám bệnh. Dù sáng sớm không đông vẫn chờ được nhưng tự ý chen ngang thì không chấp nhận được :((,3,0,0.0
"Là bệnh viện chuyên khoa hô hấp phổi có thời gian hình thành và phát triển nhiều năm. Chuyên môn tốt, y đức trung bình, tay nghề phẫu thuật ở mức trung bình. Cơ sở vật chất phòng ốc quá cũ, trang thiết bị có được đầu tư nhưng vẫn chưa đáp ứng nhu cầu khám chữa bệnh chuyên khoa tuyến cuối về phổi và bệnh lý hô hấp. Cần xây mới lại cơ sở vật chất phòng khám chữa bệnh và minh bạch trong điều trị.",2,0,2.0
"trang thiết bị hiện đại, trình độ chuyên môn cao",4,0,4.0
"đừng nên mua gọng và mắt kính ở đây, siêu đắt và kém chất lượng, cắt cho mình cái kính rõ mờ và nhòe, trải nghiệm lần đầu rất bực",0,0,2.0
"Bệnh viện đẹp, sạch sẽ nhưng bác sĩ làm việc thiếu trách nhiệm",2,0,4.0
Cho e hỏi là con gái e bị rỉ nước rốn.cháu dc hơn Hai tháng rồi.nhưng đi khám bs nhi ( e khám tư nhân ạ) bs bảo là bị nang rốn.bình thường sẽ tự teo đi.nhưng cháu lại k tự teo mà lại to lên bằng nửa hạt đỗ xanh.bs dặn là về vs bằng nước muối sinh lý.và chấm bằng cồn đỏ.nó sẽ tự teo.nếu k fai đi hn để bóc.như vậy có nguy hiểm k ạ?,0,0,0.0
Nhân viên thiếu nhiều kĩ năng + ý thức quá kém ..Trẻ nhỏ mới 10 ngày tuổi ko lấy được ven bảo ngay câu thôi kệ dù sao cũng nốt hnay trông từ ngày mai có ng khác lấy như nào thì lấy..Là 1 điều dưỡng mà đến cái máy đo huyết áp và nhịp tim còn ko biết sử lý ..Lương y như từ mẫu là ntn sao ?,1,1,0.0
"toà nhà mới sạch sẽ và rộng rãi, tuy nhiên các khu khám và lối đi được sắp xếp quá phức tạp",0,0,3.0
Bác sỹ chuyên môn tốt. Chờ được khám hơi lâu,3,2,2.0
Nhân viên thái độ tồi =))) mẹ thiên hạ ra chỗ khác mà làm,0,2,0.0
Nhân viên nói chuyện không thân thiện chưa hết mình với trách nhiệm làm bác sĩ,1,1,1.0
"Khoa Tiêu hóa - Tầng 7 - Tòa A (15 tầng) có cơ sở vật chất hết sức nghèo nàn..Cả dãy 5 phòng bệnh mà chỉ có 1 cây nước nóng rất bé, ko đủ sôi để phục vụ bệnh nhi. Phòng lắp điều hòa nhưng ko cho bật, phòng rất nóng, bắt người nhà tự phải sắm quạt riêng mang vào dùng. Bệnh nhi (còn rất bé) ko được cung cấp đủ nước nóng phục vụ ăn uống tắm rửa. Cực khổ vô cùng. Trong khi đó điều hòa hành lang bật liên tục rồi xả ra ngoài trời. Bệnh viện lớn mà nghèo nàn phân biệt đối xử",0,0,1.0
"Bác sĩ giỏi, chuyên môn cao, cơ sở vật chất tốt",5,5,5.0
Các ac cho e hỏi bệnh viện mình có thẩm mĩ nâng mi mắt k ạ,0,0,0.0
Chăm sóc bệnh nhân tốt đấy! Dịch vụ cũng chuẩn nhưng đắt quá,4,0,4.0
Định đi khám mà thấy toàn chê nên thôi,0,0,0.0
chất lượng dịch vụ tốt và giao tiếp vơi người nhà chuẩn dạo dức và văn hóa,4,4,4.0
dịch vụ của bệnh viện khá tốt.,0,0,4.0
Rất tệ. Tôi đã sử dụng dvu 2 năm trc và các nhân viên ở đó đối xử với người bệnh 1 thái độ rất k tốt,1,1,0.0
bệnh viện trung ương ở thái nguyên,2,2,2.0
"Viện lúc nào cũng đông, ô tô thường xuyên quá tải không có chỗ đỗ, xe máy sau 9h là hết chỗ gửi xe. Khâu thanh toán ở viện Nhi hay bị khai tăng dịch vụ lên cho tròn chục, bệnh nhân có ai phản ánh sau khi ra viện đâu vì vài trăm ngàn không đáng là bao nhưng 1 ngày có bao nhiêu bệnh nhân ra viện, con số không hề nhỏ..Nói chung bần cùng bất đắc dĩ mới phải vào chứ thực tình không thấy thiện cảm với viện.",0,0,2.0
".Bvcr có cách tiếp nhận bệnh nhân rất hài lòng. Cán bộ nhân viên, Bac Sỹ tận tình chu đáo. Khám chữa bệnh...chuẩn...khoa hoc mang tính trình độ cao. Tổng thể  nhìn chung văn minh sạch sẽ .bệnh viện này hoạt động mọi mặt tôi  thấy cơ bản là  nhịp nhàng hợp lý",4,4,4.0
Sạch sẽ.tiếp đón ân cần chu đáo nhiệt tình,4,4,4.0
"Bệnh viện quy mô khang trang, đầy đủ khoa phòng, là bệnh viện tuyến cuối cùng cao nhất của khu vực ĐBSCL",1,1,2.0
bênh viện phổi trung ương có các y bác sĩ khá thân thiện,4,0,0.0
"Bệnh viện TW Huế rất là rộng, có nhiều trang thiết bị hiện đại. Đội ngũ cán bộ ở đây rất tốt và có trình độ.",5,3,5.0
"Đề nghị bệnh viện bàn lại cho mỗi cô bác sĩ y tá cách nói chuyện với bệnh nhân, người ta bệnh mới vào đây mà thái độ la lối khó chịu với bệnh nhân là sai rồi. Bệnh viện điều trị tốt nhưng nhờ cái độ đó của mấy cô bác sĩ thì bệnh viện k bao giờ khá lên nổi!!!",0,0,0.0
Mọi người cho mình hỏi chút.Mình thấy trên bản đồ có 2 địa chỉ đều là Bệnh viện Nhi TW: 1 là ở địa chỉ này và 1 chỗ ở ngã tư Xã Đàn. Có phải đây là 2 bệnh viện khác nhau không hay đó là chi nhánh vậy?.Cảm ơn mọi người.,0,0,0.0
Cho mh hoi benh vien nay co su dung bao hiem y te khong vay....xin dum chi minh voi,0,0,0.0
"Bv E bác sỹ giỏi đầu ngành về đây rất nhiều. Máy móc nhưng năm qua đc trang bị tốt, hạ tầng mới, dịch vụ rất oki",5,0,5.0
"Tôi xin chân thành cảm ơn các bs là ban GĐ bệnh viện đã tạo môi trường làm việc chuyên nghiệp từ khâu tiếp đón…, cảm ơn bs Nguyễn Văn Long khoa khám bệnh theo yêu cầu, bs Cường, Bs  Phương khoa phẫu thuật trong miệng về sự nhiệt tình và năng lực chuyên môn rất xuất sắc. 5S cho tất cả.",0,0,1.0
"tảBệnh viện Đa khoa Trung ương Thái Nguyên là bệnh viện hạng I trực thuộc Bộ Y tế, được thành lập từ năm 1951, có nhiệm vụ khám chữa bệnh cho nhân dân các dân tộc miền núi vùng Đông bắc Việt Nam. Bệnh viện đóng trên địa bàn trung tâm của tỉnh Thái Nguyên tại số 479 - Đường Lương Ngọc Quyến",4,4,4.0
"Cái thứ bệnh viện nhôm nhoạm, mỗi khoa mỗi phòng làm việc một Kiểu, thiếu màn hình hiện số. Thái độ nhân viên hướng dẫn bố láo. Xoay bệnh nhân như chong chóng. Bây giờ trình độ chuyên môn ở những bệnh viện khác cũng không hề thua kém, thậm chí tốt hơn rồi. Khuyên mọi người đừng đưa các cháu đến đây.  Nóng bức, chen chúc, lộn xộn, ngột ngạt, ồn ào không còn từ gì để tả.",3,1,1.0
250 ngàn một ngày chăm sóc bệnh nhân nhưng đêm du cho người nhà  còn y bác sĩ khoa  hồi sức tích cực  thì nhiệt tình và có trach nhiệm coi người bệnh như người nhà,4,4,3.0
Bà tôi từng khám bệnh ở đây,0,0,0.0
"Gọi điện số hotline hỏi thông tin giá trồng răng implant vì tìm bảng giá trên web không có, nhân viên trực máy kêu chị lên lại website mà coi, chắc chắn có. Bệnh viện quan liêu hơn cả thời bao cấp",0,1,0.0
Bệnh viện Bệnh nhiệt đới trung ương.,0,0,0.0
Dù bệnh viện đông nhưng bác sĩ và điều dưỡng phòng khám ung bứu 2 vẫn hết sức nhẫn nại và tận tình với bệnh nhân..Xin chúc y bác sĩ và cán bộ bệnh viện nhiều sức khỏe và thành công,5,5,0.0
"Là bệnh viện lớn và lâu đời ở HN, Dịch vụ chức năng chuyên môn chính là khám, đỡ đẻ. Đa số mọi người đến đây khám đều khám ở cửa 56 Hai Bà Trưng (khoảng 5h chiều đóng cửa) khám sau 5h chiều nên đến cổng viện phía đường Tràng Thi. Quanh đây còn có các bệnh viện lớn khác như BV Việt Đức chuyên khoa xương. BV nha khoa. BV tim... Nếu cần xe 4-5 chỗ đi tỉnh giá hợp lý. Tham khảo taximydinh.com để biết thêm chi tiết.",0,0,0.0
Bệnh viện đầu ngành về Châm cứu của Việt Nam,5,5,5.0
"Cơ sở vật chất xuống cấp, tồi tàn, thái độ nhân viên, bác sĩ tệ, thường xuyên cáu gắt với bệnh nhân. Tôi đi khám chứ không đi ăn xin",2,2,2.0
Đi khám bệnh không cho 1 viên thuốc kêu phải qa bệnh viện tư lấy thuốc vậy sao không nói ngay từ đầu qa kia khám luoin cho lẹ. Bệnh viện mà làm ăn vậy à,2,2,0.0
"Bệnh viện thu phí thì đắt 310k, mà chất lượng tệ, bảng điện gọi tên thì ko chạy, bệnh nhân ko biết ra vào loạn hết cả lên, nhân viên thu tiền, kỹ thuật thái độ khó chịu... con ốm đã mệt gặp các bố các mẹ nhân viên bệnh viện còn bực thêm. Phòng chụp X- Quang có người lấy kết quả trong 10p, còn lại đa phần 1 tiếng mới có :)).Bác sĩ nhiệt tình.",4,2,2.0
"nếu k có chế độ cho bé thì làm ơn đừg nhận, tiền lấy thì nhiều mà bv thì k ra j.toàn nhữg con ng thích làm khó bệnh nhân, bệnh nhi thì chả khác j ng lớn, có lịch rồi còn phải chờ coi có nhận k, ngu mới vô đây.còn mấy ng khen chắc bv bao nuôi quá",0,0,2.0
Khám theo yêu cầu quá kém,1,1,1.0
"Phải nói là vừa đắt vừa tệ, sẽ không quay lại lần 2.",0,0,1.0
Bệnh viện trung ương. Quá tệ khám mũi. Mà hỏi muốn khám Bắc sĩ có kinh nghiệm  hay Bác sĩ không kinh nghiệm. K cho bệnh nhân nói,2,0,2.0
Bác sĩ thái độ quát bệnh nhân k ra j,2,0,0.0
Công ghệ quá cao điều trị bệnh nặng cấp cứu tốt,5,0,5.0
"Chỗ này nó rộng như cái thành phố bệnh viện vậy đó, quá trời lớn luôn..Xe ô tô có thể chạy vào tận khoa được. Chứ mà đi bộ là vã mồ hôi..Bác sĩ thì quá bận rộn, lạnh lùng. Nhiều lúc muốn hỏi cho rõ ngọn ngành thật là khó..Sự lạnh lùng đếm với luôn cả y tá và điều dưỡng..Đa số nói giọng Huế nên người ngoài tỉnh đến có thể gặp rắc rối về giọng nó khó nghe.",3,0,4.0
